mount sorrow,-16.08333,145.43333,
sorrento,-38.33958,144.74126,
sorrell hills,-23.55,149.65,
sorell rivulet,-42.78333,147.56667,
sorell river,-42.78333,147.11667,
sorell river,-42.48333,145.51667,
port sorell,-41.13333,146.56667,
point sorell,-41.11968,146.53166,
mount sorell,-42.27,145.53999,
lake sorell,-42.09,147.17,
cape sorell,-42.19959,145.17239,
sorell,-42.78161,147.56267,
sophia river,-41.70703,145.65418,
sophia point,-42.24861,145.36629,
sophia peak,-41.81341,145.72383,
mount sophia,-17.2,145.85001,
sookies creek,-31.08333,152.61667,
sonoma peak,-20.56444,147.89694,
sonoma,-20.61667,147.83333,
cape sonnerat,-42.35009,148.34367,
somme farm,-38.13333,145.78333,
sommariva,-26.41914,146.60306,
sommariva,-26.41667,146.6,
somerville,-38.21667,145.16667,
somerville,-35.8,146.35,
somerville,-20.18333,142.71668,
somerton bore,-23.6,144.9,
somerton,-37.65,144.93333,
somerton,-30.94112,150.63831,
somerston,-38.08333,147.11667,
somerset creek,-18.3,143.25,
mount somerset,-16.41667,145.36667,
somerset,-31.88333,152.16667,
somerset,-41.04065,145.83055,
somerset,-10.75,142.58333,
somersby falls,-33.4,151.26667,
somersby,-33.36667,151.28333,
somers,-38.4,145.16667,
somers,-33.66667,149.08333,
somer creek,-20.88333,147.25,
solway pass,-20.3,149.06667,
solway dowrns,-20.08333,142.7,
solway downs bore,-20.1,142.7,
solomons creek,-34.51667,150.73333,
mount solitude,-22.66667,150.71666,
solitary lagoon,-16.53333,143.35,
solitary creek,-26.35,148.86667,
mount solitary,-33.78333,150.33333,
mount solitary,-24.34861,146.29806,
mount solitary,-34.15,147.61667,
solferino,-29.16667,152.48333,
soldiers swamp,-37.8,142.13333,
soldiers point,-33.6,151.3,
soldiers point,-32.70263,152.06546,
soldiers point,-32.7105,152.06979,
soldiers mountain,-33.6652,148.7012,
soldiers hill,-38.33333,145.73333,
soldiers hill,-35.61667,147.05,
soldiers creek,-19.9,146.11667,
soldier’s cap island,-31.51667,159.06667,
soldiers cap,-17.68333,143.16667,
soldier creek,-31.55,159.08333,
solder island,-20.70083,149.20833,
solanum,-17.21667,145.08333,
cape solander,-34.03333,151.21667,
soho well,-26.66667,149.76667,
soho bore,-26.66667,149.7,
sofala,-33.08333,149.7,
sodwalls,-33.51667,149.98333,
soda valley creek,-20.65,143.95,
soda springs,-17.98333,143.96667,
soda spring creek,-16.43333,143.43333,
soda spring,-17.68333,143.86667,
soda creek,-20.5,143.93333,
soda creek,-19.83333,140.03333,
soda creek,-18.65,144.1,
snug river,-43.06667,147.28333,
snug point,-43.08333,147.33333,
snuggery,-37.68333,140.43333,
snug,-43.06669,147.25468,
snowy river,-37.8,148.53333,
snowy range,-42.95567,146.66096,
snowy plains,-37.26667,146.75,
snowy mountains,-36.1636,148.16908,
snowy flat creek,-35.55,148.83333,
snowy creek,-36.78333,147.03333,
snowy creek,-36.55,147.38333,
snowy creek,-36.58333,147.41667,
snow view,-38.11667,145.55,
snow hill,-41.91,147.83,
snow creek,-41.82746,147.84638,
snowball creek,-35.1,148.05,
snowball bore,-19.78333,140.26667,
snowball,-35.93333,149.58333,
snout point,-25.71667,153.01667,
snobs creek,-37.25,145.86667,
snipe,-27.6094,153.32434,
snare rocks,-21.1,149.96667,
snare peak island,-21.10278,149.93527,
snapper island,-16.2975,145.49918,
snapper creek,-13.21667,142.61667,
snakey creek,-38.1,142.03333,
snake waterhole,-18.88333,141.26667,
snake valley,-37.61162,143.58501,
snake spur,-27.13333,153.38333,
snake reef,-14.46667,145.01667,
snake range,-24.1,147.55,
snake island,-38.76347,146.55347,
snake island,-33.5152,151.2012,
snake island,-32.2485,152.5012,
snake hole,-17.75,141.1,
snake hill,-25.13333,148.23333,
snake dam,-22.01667,145.76667,
snake creek bore,-24.6,144.5,
snake creek,-37.46667,146.25,
snake creek,-32.08333,152.36667,
snake creek,-31.91667,150.05,
snake creek,-28.48333,153.21667,
snake creek,-26.95,149.2,
snake creek,-26.43333,149.35,
snake creek,-24.48333,144.53333,
snake creek,-23.05,147.16667,
snake creek,-21.71667,144.26667,
snake creek,-21.38333,141.2,
snake creek,-20.8,140.51667,
snake creek,-20.55,142.5,
snake creek,-19.46667,145.71667,
snake creek,-18.03333,142.83333,
snake creek,-16.68333,141.2,
snake creek,-15.16667,145.13333,
snake creek,-24.96667,152.08333,
snake cays,-22.01667,149.56667,
snails bay,-33.8485,151.1846,
smythes well,-38.23333,147.3,
smythe shols,-21.75,149.83333,
smythesdale,-37.64308,143.68617,
smythes creek,-37.6,143.78333,
point smythe,-38.65,145.73333,
smyth creek,-23,142.18333,
smoky creek,-34.55,147.16667,
smoky creek,-24.15,150.38333,
smoky creek,-22.23333,145.36667,
smoky creek,-22.01667,148.1,
smoky cape,-30.90622,153.08407,
smoky bore,-22.21667,145.4,
smoko creek,-18.25,145.68333,
mount smoko,-18.17306,145.77139,
smithville house,-30.07416,141.00836,
smithtown,-31.01859,152.95032,
smithton,-40.84587,145.12498,
smiths lake,-32.3818,152.5012,
smiths lagoons,-24.6,144.05,
smiths gully,-37.61667,145.26667,
smiths creek,-33.63333,151.2,
smiths creek,-31.61667,152.7,
smiths creek,-31.3,151.46667,
smiths creek,-29.55,152.81667,
smiths creek,-28.58333,152.88333,
smiths creek,-28.41667,153.33333,
smiths creek,-17.95,140.85,
smiths creek,-31.2,152.76667,
smith rock,-27.01265,153.4758,
smith river,-42.68218,145.80145,
smith peak,-27.0622,153.41963,
smith island,-18.0379,146.19998,
smith gully road,-37.61667,145.26667,
smithfield,-33.85,150.93333,
smithfield,-28.8,151.03333,
smith creek bore,-20.16667,141,
smith creek,-41.03333,147.96667,
smith creek,-26.36667,148.61667,
smith creek,-26.16667,150.45,
smith creek,-25.61667,148.16667,
smith creek,-24.3,144.15,
smith creek,-23.2,143.46667,
smith creek,-17.9,145.15,
smith creek,-15.11667,145.18333,
smithburne river,-17.05,140.95,
smith bluff,-21.75,150.3,
smith,-32.4,144.7,
smedleys falls,-37.51667,145.45,
smedley creek,-32.26667,152.21667,
smeaton hill,-37.3,143.93333,
smeaton,-37.33333,143.95,
smalls creek,-37.53333,145.26667,
smalls creek,-25.29017,151.02529,
smalleys beach,-20.91288,149.01415,
sludge hole lagoon,-30.35,148.76667,
mount slowcombe,-24.85,144.06667,
mount slowcan,-24.98333,144.5,
sloping island,-23.09963,150.89928,
sloper creek,-17.06667,144.56667,
slopen main bay,-42.98333,147.66667,
sloping main,-42.98,147.67999,
slopen island,-42.95,142.65,
mount slopeaway,-22.85083,149.835,
mount slopeaway,-18.46667,146.01667,
sloop rocks,-42.2902,145.18403,
sloop rock,-41.18333,148.26667,
sloop point,-42.31235,145.19497,
sloane tank,-35.88333,146.01667,
sloane creek,-20.83333,143.56667,
sloane,-35.91667,146.01667,
sloan creek bore,-20.93333,143.63333,
slippery creek,-20.76667,148.6,
slip cliff point,-16.64028,145.563,
sling pot creek,-41.45,147.86667,
sligo bore,-23.81667,145.93333,
sliepner junction,-23.35,150.66667,
mount sleipner,-23.36667,150.61667,
slide hill,-32.46667,152.45,
mount slide,-37.53931,145.39958,
sletes creek,-34.21667,149.18333,
sleepy hollow,-28.4177,153.5198,
sleepy creek,-26.56667,148.96667,
sleepy creek,-26.3,148.46667,
sleepy creek,-25.5,147.26667,
sleepy bay,-42.13591,148.32418,
sleeper log creek,-19.11667,146.53333,
slaughteryard creek,-18.21667,142.18333,
slaughterhouse pinnacle,-29.7318,150.3012,
slaughterhouse creek,-29.53333,150.21667,
slaughterhouse creek,-23.33333,143.58333,
slaty creek,-41.06667,146.98333,
slaty creek,-21.08333,140.18333,
slaty creek,-20.88333,140.48333,
slaty creek,-15.75,145.3,
slaty creek,-37.85,145.66667,
slaty creek,-36.55,143.3,
slater creek,-25.8,149.81667,
slater creek,-20.43333,148.56667,
slatehill creek,-26.00962,149.24362,
the slashers reefs,-18.46667,147.08333,
slasher creek,-22.45,144.98333,
slapdash creek,-32.3,149.5,
slamannon,-32.04412,143.63364,
slaggy creek,-25.08333,149.81667,
sladevale,-28.16667,152.06667,
slades hill,-38.65,146.41667,
slade point,-21.06667,149.15,
slade point,-10.98333,142.13333,
slade island,-21.09704,149.24359,
slade bay,-21.06426,149.21107,
slacks creek,-27.66667,153.16667,
slacks creek,-27.65,153.15,
skyring creek,-26.36667,152.75,
skye point,-33.0541,151.6151,
skull waterhole,-18.53333,141.86667,
skull knob,-20.85,148.85,
skull islands,-22.29889,150.23418,
skull creek,-21.66667,148.06667,
skirmish swamp,-27.1,153.16667,
skirmish point,-27.08333,153.21667,
skirmish pass,-27.06667,153.23333,
skirmish banks,-27.06667,153.21667,
mount skipton,-21.65833,141.62861,
skipton,-37.686,143.36475,
skipper bore,-22.65,141.2,
the skipper,-31.28333,149.66667,
mount skipper,-22.58333,141.18333,
skinners soakage,-36.1,140.88333,
skinners creek,-28.71667,153.46667,
skillion flat,-31.0099,152.7329,
mount skillion,-31,152.71667,
skiddaw peak,-20.78333,149.28333,
mount skiddaw,-31.6735,151.5096,
skid creek,-22.26667,143.25,
skews waterhole,-18.66667,141.16667,
skew creek,-21.28333,143.71667,
skennars head,-28.83333,153.61667,
skenes creek,-38.73333,143.71667,
mount skene,-37.42625,146.38542,
skeleton rocks,-32.4,152.53333,
skeleton creek,-37.51667,142,
skeleton creek,-24.7,148.1,
skeleton creek,-24.3,151.56667,
skeleton creek,-21.91667,148.01667,
skeleton creek,-21.16667,144.58333,
skeleton creek,-16.97715,145.77022,
skeleton bay,-41.25174,148.34358,
skehan,-36.48333,146.38333,
skae creek,-13.45,143.26667,
sixteen mile tank,-19.58333,142.98333,
sixteen mile gums tank,-34.75,144.76667,
sixteen mile dam,-22.58333,146.88333,
sixteen mile creek,-28.35,150.76667,
sixteen mile creek,-26.93333,150.61667,
sixteen mile creek,-23,141.05,
sixteen mile creek,-22.43333,146.78333,
sixteen mile bore,-22.1,143.66667,
six mile well,-28.4,141.88333,
six mile waterhole,-25.46667,144.95,
six mile waterhole,-25.06667,146.7,
six mile waterhole,-24.54599,145.20965,
six mile waterhole,-23.9,146.26667,
six mile waterhole,-22.11667,143.2,
six mile waterhole,-21.6,146.86667,
six mile plain,-21.56667,140.41667,
six mile hollow,-26.7,146.55,
six mile dam,-25.65,146.01667,
six mile dam,-24.01667,144.58333,
six mile creek,-27.6,152.86667,
six mile creek,-27.01667,152.95,
six mile creek,-26.7,149.16667,
six mile creek,-26.48333,148.05,
six mile creek,-26.23333,152.7,
six mile creek,-26.21667,150,
six mile creek,-25.56667,152.6,
six mile creek,-25.3,144.63333,
six mile creek,-25.03333,145.85,
six mile creek,-24.83333,146.18333,
six mile creek,-23.96667,143.48333,
six mile creek,-23.9,146.26667,
six mile creek,-23.81667,150.76667,
six mile creek,-23.7,148.03333,
six mile creek,-23.63333,150.65,
six mile creek,-23.15,142.86667,
six mile creek,-23.1,150.08333,
six mile creek,-22.65,140.03333,
six mile creek,-21.06667,148.95,
six mile creek,-20.21667,146.71667,
six mile creek,-19.98333,140,
six mile creek,-19.75,147.45,
six mile creek,-18.61667,141.31667,
six mile creek,-17.2,141.1,
six mile bore,-25.86667,148.15,
six mile bore,-25.08333,146.88333,
six mile bore,-21.98333,143.03333,
six fathom bank,-20.1,148.9,
sisters waterhole,-18.3,141.06667,
sisters tank,-29.81667,141.4,
the sisters mountains,-19.41667,146.9,
sisters island,-40.90606,145.57089,
sisters island,-17.75,146.16667,
the sisters creek,-23.1,142.81667,
sisters creek,-40.93333,145.56667,
sisters creek,-32.6,151.85,
sisters creek,-40.96172,145.56904,
the sisters,-18.27639,143.66806,
the sisters,-31.2,142.8,
the sisters,-28.41667,153.3,
the sisters,-25.8525,150.19528,
the sisters,-25.16667,150.35,
the sisters,-22.65083,149.60333,
the sisters,-22.70306,145.37639,
the sisters,-22.45,141.75,
the sisters,-42.96049,148.00246,
the sisters,-39.66667,147.95,
the sisters,-42.01667,145.46667,
the sisters,-26.21579,140.66762,
the sisters,-24.83333,144.38333,
sister bay,-43.42176,147.01698,
the sister,-21.06667,149.03333,
sister,-41.76667,147.6,
sisalana,-23.66667,150.66667,
sir william thompson range,-12.93362,143.00925,
lake sir richard,-27.02451,140.39812,
mount sirloin,-23.84528,148.95361,
sir john falls,-42.53333,145.68333,
cape sir john,-40.41667,147.98333,
sir james smith group,-20.65917,149.12277,
sirius creek,-23.83333,148.51667,
mount sirius,-24.23444,148.21333,
mount sircom,-18.45389,143.30472,
sir charles hardy islands,-11.91755,143.48079,
sippy creek,-26.75,153.08333,
sinkers creek,-34.56667,148.56667,
sinister creek,-21.66667,143.45,
singleton patch,-14.16667,144.58333,
singleton,-32.56742,151.16603,
single rock,-22.63333,150.8,
single hill,-42.88333,147.5,
singapore rock,-20.91667,149.38333,
mount singapore,-38.78181,146.44624,
sinclairs hill,-32.6485,151.7512,
sinclairs,-32.65,151.75,
sinclair lake,-38.07097,141.54848,
sinclair island,-14.55313,144.90314,
sinclair islet,-11.10755,143.01758,
sinclair head,-20.03333,148.3,
sinclair creek,-14.12517,141.85591,
sinclair bay,-20.115,148.45277,
sinclair,-38.08333,141.55,
sinballa point,-18.68278,146.59579,
simsville,-32.4,152.03333,
mount simson,-24.38333,142.93333,
simson,-37,143.76667,
sim reef,-14.81667,145.28333,
simpsons point,-43.24063,147.29248,
simpsons creek,-35.5,143.9,
simpsons creek,-34.2,150.75,
simpsons bay,-43.27796,147.29971,
simpson rock,-13.91667,143.76667,
simpson point,-16.7,145.61667,
simpson hill,-12.51667,143.26667,
simpson creek,-25.76111,147.78036,
simpson creek,-21.33333,142.71667,
simpson channel,-10.45,142.16667,
simpson bay,-10.76472,142.38388,
simon creek,-20.41667,148.16667,
mount simon,-15.65,145.21361,
simmonds point,-42.81667,147.6,
simla,-35.23333,147.05,
mount sim jue,-27.24722,152.64639,
mount silverwood,-28.36222,151.98083,
silverwood,-28.35065,152.01805,
silverwood,-34.05,150.66667,
silverton,-31.88397,141.22334,
silverspur,-28.86667,151.28333,
silverspur,-25.9,149.9,
silver springs,-27.46667,149.08333,
silversmith island,-20.58833,149.11112,
silver plains,-13.97654,143.5539,
silverleaf creek,-25.73333,147.96667,
silverleaf bore,-25.8,148.1,
silverleaf,-25.75528,148.02983,
silver gidya bore,-21.6,145.23333,
silverfox creek,-23.8,143.86667,
silverdale creek,-21.95,145.3,
silverdale bore,-21.91667,145.33333,
silver creek,-38.28333,146.28333,
silver creek,-21.13333,148.81667,
silver creek,-36.38333,146.71667,
silver bell siding,-41.9,145.33333,
silvan reservoir,-37.84069,145.41708,
silvan,-37.81667,145.41667,
silsoe creek,-23.63333,143.06667,
silsoe,-23.41667,143.2,
silloth rocks,-20.76667,149.43333,
sillago island,-20.23528,149.16167,
silky oak creek,-27.71667,152.11667,
silkyoak creek,-17.83333,142.85,
silky oak bore,-20.98333,144.96667,
silkwood,-17.74853,146.02182,
silistria lake,-31.9841,142.1479,
silent grove creek,-29.13333,151.6,
silent grove creek,-20.98333,148.8,
silent grove,-29.11667,151.66667,
silent grove,-20.98333,148.8,
silent creek,-17.6,143.11667,
silcocks hill,-38.65,146.35,
signal point,-31.52504,159.05904,
signal hill,-43.08523,147.90145,
signal hill,-30.18333,153.18333,
signal hill,-21.97917,140.04889,
sidonia,-37.16667,144.55,
sidney island,-20.44889,149.00972,
sidmouth rock,-43.85,147.01667,
cape sidmouth,-13.41393,143.59486,
sidmouth,-41.20854,146.89493,
siding spring mountain,-31.2652,149.05119,
siding bore,-20.63333,141.98333,
sideling creek,-27.26667,152.95,
sideling creek,-26.33333,150.4,
sidebottom,-31.98333,152.48333,
sibraas bore,-29.9985,145.5846,
mount sibley,-27.8,151.96667,
siberia dam,-22.73333,143.4,
siberia bore,-26.55,144.85,
siberia bore,-22.65,143.33333,
shuttleworth,-22.28333,146.13333,
shuttleton,-32.13333,146.08333,
mount shuteye,-18.46667,144.85001,
shute island,-20.29556,148.80139,
shute bay,-20.29444,148.77222,
shrimp creek,-18.4,144.08333,
shrewsbury rock,-21.48333,150.31667,
shrapnel gully,-27.15,153.38333,
shoulder point,-25.43333,152.95,
shoulder,-19.51667,146.98333,
shotover range,-24.4,148.98333,
shotover creek,-24.16659,148.69956,
shotover creek,-13.1,142.41667,
shotover,-24.06667,149.1,
shoteel creek,-16.91667,145.6,
shortland reef,-10.91667,142.78333,
short island,-27.73923,153.39952,
short creek,-20.88333,148.61667,
shorn sheep creek,-22.11667,143.2,
shorncliffe,-27.32759,153.08161,
shoreham,-38.42634,145.04694,
shooters hill,-33.91667,149.86667,
sholl bank,-27.17229,153.36856,
shoalwater creek,-22.56667,150.48333,
shoalwater bay,-22.34648,150.39384,
shoalwater bay,-20.03011,148.28609,
shoal point,-21,149.16667,
shoalhaven shire,-35.14162,150.41295,
shoalhaven river,-34.86667,150.73333,
shoalhaven bight,-34.88333,150.88333,
shoal bay,-32.7152,152.16789,
shoal bay,-23.8237,151.35496,
shoal bay,-23.20287,150.80551,
mount shivering,-34.1257,150.03371,
mount shirley,-25.13528,150.30361,
shirley,-37.35,143.26667,
shirley,-27.45,151.91667,
shirley,-28.48821,148.59609,
shire well,-25.96667,144.76667,
shiptons flat,-15.8,145.25,
mount shipton,-15.83333,145.26666,
ships stern,-28.19417,153.21528,
ship rock,-23.41667,151.18333,
shipley bore,-21.7,142.03333,
ship hill,-23.76667,151.21667,
ship creek,-26.08333,150.25,
shingle splitters point,-33.1,151.55,
shingle hut dam,-35.46667,145.16667,
shingle house creek,-35.06667,149.26667,
shingle creek,-26.03333,149,
shinfield,-21.48333,149.15,
shinbone waterhole,-19.26667,140.36667,
shillmalere,-20.13333,141.96667,
shifting sand island,-27.41667,153.43333,
shiels dam,-23.28333,143.91667,
shields sugarloaf,-15.71667,144.96667,
shields island,-22.00132,150.3802,
mount shields,-21.46667,148.89999,
shields,-32.43333,145.43333,
shicers sand hill,-34.26667,144.91667,
sherwood park,-38.15,145.28333,
sherwood park,-25.88804,144.8628,
sherwood creek,-29.93333,153.01667,
sherwood bore,-29.86667,148.78333,
sherwood,-31.06485,152.72879,
sherwood,-38.2,145.36667,
sherwood,-28.3,149.51667,
sherwin ranges,-37.51667,145.16667,
sherrard reef,-12.98333,143.61667,
sherrard island,-12.98582,143.61599,
sheriff creek,-26.26667,151.35,
mount sheridan,-16.97278,145.71167,
sherburn bore,-22.55,145.38333,
sherbrook falls,-37.88333,145.33333,
sherbrooke,-34.3,150.88333,
sherbrook,-37.88333,145.35,
shepperd,-27.65,151.88333,
shepparton,-36.38047,145.39867,
sheppards creek,-33.01667,151.63333,
shepherds well,-22.95,142.73333,
shepherdstown,-35.28333,148.05,
shepherds siding,-35,147.46667,
shepherds peak,-31.8318,150.2012,
shepherds hill,-33.05,146.23333,
shepherds hill,-25.35,149.88333,
shepherd knob,-19.75333,145.08306,
shepherd creek,-26.05,150.93333,
garden creek,-15.75083,144.27437,
shepherd bay,-18.21985,146.2697,
shepard island,-32.23333,152.51667,
sheonk hill,-42.73333,147.46667,
she oaks,-37.9,144.13333,
sheoak rise,-38.00736,141.65042,
she oak hill,-37.56667,145.1,
mount shem,-27.11667,152.05,
shelter cove,-38.78264,146.43708,
shelly mountain,-19.82806,144.59694,
shelly beach,-31.4485,152.9346,
shelly beach,-26.79757,153.14883,
shell point,-23.56667,150.88333,
shell island,-25.43333,152.91667,
the shell hole,-28.15,148.53333,
shellharbour swamp,-34.5781,150.861,
shellharbour station,-34.6,150.85,
shellharbour village,-34.58333,150.86667,
shell fish point,-42.8,147.6,
shelley point,-32.45,152.38333,
shelley,-36.18958,147.54292,
shell creek,-22.81667,148.48333,
shellback island,-38.96792,146.22792,
shellal,-38.16667,142.3,
shelford,-38.01667,143.96667,
sheldons bore,-25.28333,146.05,
shelburne bay,-11.82683,142.97861,
shelbourne waterhole,-26.7,146.56667,
shelbourne east,-36.81667,144.11667,
shelbourne,-36.88333,144.01667,
shelbourne,-26.7,146.56667,
sheffield,-41.39947,146.33897,
the sheet of water,-33.2152,146.4512,
sheepyard creek,-24.53333,144.08333,
sheep yard bore,-20.86667,140.98333,
sheepwash lake,-37.9193,142.97626,
sheep wash lagoon,-35.06667,147.18333,
sheepwash creek,-41.15,146.6,
sheepwash creek,-38.16667,146.63333,
sheepwash creek,-37.78333,142.65,
sheepwash creek,-19.41667,147.3,
sheep station hill,-22.43417,149.03056,
sheep station gully,-27.61667,153.01667,
sheep station creek,-35.83333,148.95,
sheep station creek,-34.73333,148.58333,
sheep station creek,-30.33333,151.16667,
sheep station creek,-30.21667,150.58333,
sheep station creek,-29.78333,150.65,
sheepstation creek,-28.4,152.98333,
sheep station creek,-27.11667,152.93333,
sheep station creek,-26.95,152.56667,
sheep station creek,-24.85,147.06667,
sheep station creek,-24.6,151.95,
sheep station creek,-21.75,141.46667,
sheep station creek,-20.01667,148.1,
sheep station creek,-19.5,147.31667,
sheepskin creek,-22.25,149.01667,
sheep island,-32.4652,152.3179,
sheep hills,-36.33333,142.55,
sheep creek,-18.33333,141.7,
shed bore,-20.78333,142.03333,
shebas breasts,-17.45889,144.64806,
sheas nob,-30.0652,152.6012,
shearins creek,-31.15,151.31667,
sheans creek,-36.78333,145.65,
shea hill,-12.7,143.28333,
mount sheaffe,-20.92361,140.30417,
shaws creek,-34.91667,150.73333,
shaw river,-38.32022,142.05339,
shaw peak,-20.46667,149.08333,
shawns creek,-31.33333,149.4,
shaw island,-20.48667,149.07556,
mount shaw,-37.09625,147.76653,
mount shaw,-24.8,150.63333,
shaw,-33.66,149.2,
mount shaugh,-35.81697,140.93765,
sharps siding,-42.71667,146.7,
sharples creek,-25.98333,144.45,
mount sharples,-18.06667,145.48333,
sharpers creek,-23.7,149.75,
sharp elliot,-19.55472,146.98611,
mount sharp,-20.22354,148.81707,
sharon,-24.87593,152.26994,
sharland reefs,-13.38333,143.6,
sharland peak,-42.25,145.91667,
shark spit,-27.25,153.36667,
shark rock point,-33.6,151.21667,
shark reef,-14.13333,146.8,
shark lagoon,-15.83333,142.25,
shark island,-32.7402,152.2012,
shark island,-30.8652,153.0012,
shark creek,-29.51667,153.18333,
shark creek,-29.51667,153.2,
shark bay,-32.7485,152.2012,
share bore,-22.76667,145.38333,
skardon river,-11.75772,142.00557,
shanty waterhole,-20.03333,141.36667,
shanty creek bore,-23.16667,143.78333,
shanty creek,-23.2,143.76667,
shannon vale,-29.6985,151.8679,
shannons gully,-24.35,148.35,
shannon creek,-29.76667,152.81667,
shannon creek,-22.91667,150.51667,
shannon brook,-28.9,153.15,
shannon brook,-28.91667,153.01667,
shannon brook,-28.91667,152.96667,
river shannon,-42.3,146.81667,
shannasseys tank,-25.7,144.08333,
shanahan falls creek,-35.81667,149.08333,
shamrock wells,-28,146.5,
mount shamrock,-25.43333,151.93333,
shallow inlet,-38.81667,146.16667,
shallow inlet,-38.66667,146.83333,
shallow bay,-10.72961,142.57222,
shakeys forest,-33.31667,151.18333,
shakespeares bore,-23.45,145.46667,
shakespeare hills,-41.01897,145.46478,
shakespeare bore,-22.88333,143.23333,
shag rock,-27.41667,153.55,
shag rock,-21.76667,149.58333,
shag lagoon,-27.58333,153.43333,
shag island,-42.26667,145.28333,
shafston reach,-27.46667,153.03333,
shady waterhole,-17.76667,140.71667,
shady waterhole,-16.45,141.51667,
shady tank,-25.76667,144.16667,
shady lagoon,-17.76667,141.11667,
shady lagoon,-11.35,142.61667,
shady downs,-24.4,146.36667,
shady creek,-38.18333,146.1,
shady creek,-37.53333,147.86667,
shady creek,-38.11667,146.05,
shadwell point,-10.53333,142.28333,
shadwell point,-10.99389,142.74583,
mount shadwell,-38.05542,142.81014,
shadforth,-33.4,149.23333,
shadeville,-24.21667,147.7,
seymour river,-18.48333,146.23333,
seymour range,-17.46667,146.03333,
mount seymour,-42.36,147.47,
seymour,-41.74379,148.2762,
seymour,-37.02655,145.13924,
sexton,-26,152.43333,
seville,-37.76667,145.46667,
severn river,-29.13333,150.96667,
severnlea,-28.70233,151.90272,
severn,-29.56667,151.86667,
severin creek,-17.21667,145.58333,
seventy mile range,-20.3,146.5,
seventy mile plain,-31.76667,141.16667,
seventy mile mountain,-20.24333,146.34694,
seventy-five mile creek,-18.05,141.86667,
seventy-five mile beach,-25.5,153.15,
seventree creek,-25.03333,148.9,
seventeen seventy,-24.16872,151.8839,
seventeen mile mountain,-23.15306,147.275,
seventeen mile creek,-26.93333,148.43333,
seventeen mile creek,-25.91667,149.73333,
seventeen mile creek,-23.06667,147.18333,
the seven sisters,-17.26667,145.56667,
seven sisters,-18.26667,146,
seven mile well,-21.21667,140.13333,
seven mile waterhole,-19.56667,141.3,
seven mile dam,-24.88333,146.15,
seven mile creek,-42.26667,146.61667,
seven mile creek,-37.01667,142.96667,
seven mile creek,-35.95,147.5,
seven mile creek,-32.71667,151.81667,
seven mile creek,-31.1,151.01667,
seven mile creek,-26.73333,149.78333,
seven mile creek,-26.08333,148.61667,
seven mile creek,-25.75,147.56667,
seven mile creek,-24.91667,145.61667,
seven mile creek,-24.88333,146.68333,
seven mile creek,-24.51667,151.65,
seven mile creek,-24.06667,149.3,
seven mile creek,-24.05,151.55,
seven mile creek,-23.05,149.51667,
seven mile creek,-23.01667,144.11667,
seven mile creek,-22.81667,143.95,
seven mile creek,-22.6,148.26667,
seven mile creek,-22.46667,144.95,
seven mile creek,-22.43333,145.88333,
seven mile creek,-21.2,148.76667,
seven mile creek,-21.06667,148.95,
seven mile creek,-20.96667,142.4,
seven mile beach,-42.84,147.55,
seven mile beach,-40.8,145.16667,
seven mile beach,-34.8152,150.7679,
seven mile beach,-28.7485,153.6012,
seven house hill,-38.83125,146.12569,
seven hills,-33.78333,150.93333,
seven creeks,-36.48333,145.41667,
mount sevastopol,-27.25,152.2,
settlement point,-40.02174,147.85907,
settlement point,-38.41667,145.41667,
settlement point,-23.88333,151.38333,
sarah island,-42.38,145.44,
settlement harbour,-42.58333,148.06667,
sesbania bore,-21.51667,143,
sesbania,-21.51667,143.21667,
serviceton,-36.38333,140.98333,
serra range,-37.48681,142.40958,
serpentine creek,-42.12306,146.50818,
serpentine river,-30.51667,152.3,
serpentine lagoon,-28.55,150.33333,
serpentine lagoon,-23.06667,150.58333,
serpentine dam,-42.93333,146.13333,
serpentine creek,-42.11667,146.5,
serpentine creek,-38.1,146.26667,
serpentine creek,-37.66667,146.63333,
serpentine creek,-36.43333,143.95,
serpentine creek,-27.7,153.28333,
serpentine creek,-27.35,153.13333,
serpentine creek,-25.35,145.71667,
serpentine creek,-23.88333,147.63333,
serpentine creek,-23.51667,150.65,
serpentine creek,-21.55,147.41667,
serpentine creek,-19.98333,142.78333,
the serpentine,-28.46667,150,
serpentine,-36.43333,143.98333,
serpent creek,-13.11667,143.4,
serocold creek,-24.8,148.26667,
mount serocold,-24.83639,148.27833,
serocold,-24.85,148.38333,
sepulchre island,-35.0985,150.6012,
septimus,-21.23333,148.76667,
separation point,-25.43333,152.91667,
separation point,-24.75,152.38333,
separation creek,-25.53333,146.06667,
separation creek,-23.98333,147.8,
separation banks,-22.26667,150.26666,
mount separation,-18.56667,146.21666,
sentry rock,-14.21667,144.26667,
sentry mountain,-23.81667,150.36667,
sentry box hill,-35.82606,148.90387,
sentinel range,-17.13333,144.38333,
sentinel island,-39.83,147.76,
the sentinel,-32.23333,141.21667,
mount sentinel,-24.67278,144.73528,
mount senex,-24.26667,142.68333,
sempill creek,-31.83333,151.31667,
semper idem,-24.45,147.21667,
selwyn range,-21.58333,140.58333,
selwyn,-21.53333,140.5,
selma,-23.53333,148.01667,
sellheim river,-20.75,146.95,
mount sellheim,-15.75,144.95,
sellheim,-20.01667,146.41667,
sellars creek,-15.42245,142.17683,
selina creek,-20.23333,148.11667,
lake selina,-41.87,145.60001,
